#{"t_start": 1610529520.8926442, "env_id": null}
r,l,t
-2.503113,96,14891.997249
-2.046453,96,14909.152392
-4.322545,96,14925.135948
-2.352305,96,14942.840258
-2.976853,96,14960.723714
-4.03721,96,14979.560713
-6.870753,96,14998.997646
-6.733166,96,15016.168084
-2.295681,96,15034.700148
-2.577861,96,15051.813338
-1.166075,96,15068.771601
-1.939434,96,15086.153761
-3.269144,96,15103.565414
-4.902486,96,15122.179898
-3.694913,96,15140.317697
-2.077212,96,15159.803807
-17.234092,96,15176.956404
-14.661761,96,15194.111739
-3.55896,96,15211.981811
-2.478223,96,15229.008156
-4.229967,96,15246.639596
-1.29961,96,15263.896834
-1.058231,96,15283.56159
-5.90987,96,15303.300174
-4.230529,96,15323.309388
-2.801699,96,15342.785288
-2.863259,96,15361.385261
-1.824389,96,15378.369051
-0.757776,96,15394.893463
-3.583527,96,15411.791334
-15.226565,96,15429.369881
-6.03844,96,15446.456663
-3.037876,96,15464.906902
-1.602673,96,15480.862701
-1.903775,96,15497.5215
-4.682456,96,15514.851949
-2.395585,96,15533.014108
-1.157008,96,15548.680469
-4.804119,96,15567.034311
-7.944847,96,15583.380362
-4.049528,96,15599.472863
-10.832308,96,15615.916875
-1.125159,96,15633.1371
-5.101354,96,15649.209216
-9.407203,96,15666.557421
-1.927724,96,15684.041262
-5.649673,96,15700.353529
-3.911566,96,15717.944701
-3.698679,96,15734.645882
-0.198347,96,15751.359097
-1.212584,96,15768.116835
-5.475059,96,15786.360777
-5.125199,96,15805.245016
-4.696821,96,15822.313261
-2.471711,96,15840.598252
-6.998601,96,15858.122611
-5.756843,96,15877.767888
-2.747689,96,15895.680046
-3.124675,96,15912.585109
-3.548716,96,15929.957307
-4.118154,96,15949.903556
-3.088668,96,15970.316325
-0.639114,96,15988.680744
-1.831869,96,16008.888086
-4.804656,96,16030.857043
-1.572447,96,16047.864942
-3.867399,96,16068.153694
-2.220595,96,16084.883723
-1.47068,96,16102.507683
-1.200262,96,16120.838432
-8.376448,96,16137.752896
-3.183963,96,16156.206366
-1.149219,96,16172.475354
-0.9842,96,16190.753054
-1.574117,96,16208.29829
-2.540297,96,16225.409745
-5.651193,96,16242.798284
-8.902741,96,16259.847853
-0.71576,96,16277.916906
-6.478498,96,16294.556226
-2.385187,96,16312.086518
-1.618641,96,16329.058702
-1.906788,96,16345.968001
-7.023062,96,16363.772855
-1.050612,96,16380.874355
-1.180022,96,16398.026696
-2.465755,96,16414.533392
-1.159099,96,16436.67335
-5.118059,96,16456.148337
-1.221514,96,16472.300366
-5.565394,96,16492.052268
-2.367933,96,16510.28134
-0.616188,96,16527.463299
-6.314034,96,16545.704482
-5.224214,96,16563.642581
-2.224729,96,16582.069305
-2.152087,96,16601.312774
-7.675184,96,16621.087451
-1.270731,96,16644.09017
-4.188881,96,16662.827984
-4.143874,96,16682.187551
-1.733586,96,16700.647833
-1.58688,96,16717.373371
-1.744492,96,16736.498797
1.815478,96,16754.466606
-1.26646,96,16771.188911
-1.305337,96,16790.25205
-0.922511,96,16808.364254
-1.451684,96,16826.182066
-2.789258,96,16846.245048
-0.548414,96,16862.847354
-1.409341,96,16881.727291
-8.552264,96,16898.219767
-2.476614,96,16916.371058
-0.841244,96,16934.058061
-1.026685,96,16951.038158
-0.810173,96,16968.920428
-1.914952,96,16985.907308
-5.834962,96,17004.239842
-1.058187,96,17021.095211
-3.691476,96,17039.716338
-2.931635,96,17057.37555
-0.827884,96,17074.800397
-1.420486,96,17094.139967
-6.150483,96,17114.002187
-4.718102,96,17130.118537
-1.150559,96,17147.766309
-1.803941,96,17164.304596
-3.680752,96,17182.879154
-4.278124,96,17198.820649
-1.242064,96,17216.061381
-0.991035,96,17235.145504
-1.916025,96,17251.433511
-1.656918,96,17271.769403
-2.27129,96,17290.552489
-1.212522,96,17310.886776
-0.971195,96,17328.358612
-2.863486,96,17344.667542
-0.568513,96,17362.080112
-0.931169,96,17379.253407
-1.277002,96,17397.203046
-0.492431,96,17415.958107
-3.091611,96,17433.031274
-0.60849,96,17451.507285
-1.410889,96,17467.585257
-1.996659,96,17486.249049
-0.545439,96,17504.930716
-4.690791,96,17521.301286
-3.644965,96,17540.170844
-4.391122,96,17557.676366
-2.23258,96,17575.829646
-1.49498,96,17591.958289
-1.328401,96,17610.445711
-6.399402,96,17627.401628
-0.906632,96,17645.063855
-0.691785,96,17663.002421
-5.59305,96,17680.396314
-10.389749,96,17699.949644
-5.044528,96,17720.214941
-2.629626,96,17736.774793
-4.518089,96,17760.692245
-1.045029,96,17779.266773
